date_purchased,gender,total_purchases
2019-09-17,female,284
2019-09-17,male,290
2019-09-18,female,249
2019-09-18,male,234
2019-09-19,female,44
2019-09-19,male,46
2019-09-20,female,122
2019-09-20,male,123
2019-09-21,female,23
2019-09-21,male,24
2019-09-22,female,194
2019-09-22,male,212
2019-09-23,female,3
2019-09-23,male,7
2019-09-24,female,341
2019-09-24,male,339
2019-09-25,female,16
2019-09-25,male,24
2019-09-26,female,169
2019-09-26,male,180
2019-09-27,female,17
2019-09-27,male,22
2019-09-28,female,10
2019-09-28,male,12
2019-09-29,female,8
2019-09-29,male,4
2019-09-30,female,36
2019-09-30,male,32
2019-10-01,female,58
2019-10-01,male,69
2019-10-02,female,131
2019-10-02,male,168
2019-10-03,female,70
2019-10-03,male,63
2019-10-04,female,171
2019-10-04,male,219
2019-10-05,female,107
2019-10-05,male,98
2019-10-06,female,50
2019-10-06,male,62
2019-10-07,female,36
2019-10-07,male,22
2019-10-08,female,417
2019-10-08,male,395
2019-10-09,female,31
2019-10-09,male,26
2019-10-10,female,51
2019-10-10,male,48
2019-10-11,female,24
2019-10-11,male,18
2019-10-12,female,132
2019-10-12,male,121
2019-10-13,female,109
2019-10-13,male,102
2019-10-14,female,182
2019-10-14,male,188
2019-10-15,female,125
2019-10-15,male,110
2019-10-16,female,52
2019-10-16,male,45
2019-10-17,female,38
2019-10-17,male,42
2019-10-18,female,99
2019-10-18,male,82
2019-10-19,female,136
2019-10-19,male,142
2019-10-20,female,122
2019-10-20,male,125
2019-10-21,female,16
2019-10-21,male,31
2019-10-22,female,88
2019-10-22,male,80
2019-10-23,female,92
2019-10-23,male,101
2019-10-24,female,68
2019-10-24,male,102
2019-10-25,female,58
2019-10-25,male,52
2019-10-26,female,61
2019-10-26,male,63
2019-10-27,female,97
2019-10-27,male,90
2019-10-28,female,214
2019-10-28,male,227
2019-10-29,female,161
2019-10-29,male,172
2019-10-30,female,128
2019-10-30,male,113
2019-10-31,female,236
2019-10-31,male,263
2019-11-01,female,190
2019-11-01,male,178
2019-11-02,female,137
2019-11-02,male,119
2019-11-03,female,91
2019-11-03,male,90
2019-11-04,female,99
2019-11-04,male,91
2019-11-05,female,146
2019-11-05,male,129
2019-11-06,female,69
2019-11-06,male,55
2019-11-07,female,215
2019-11-07,male,234
2019-11-08,female,68
2019-11-08,male,68
2019-11-09,female,113
2019-11-09,male,111
2019-11-10,female,64
2019-11-10,male,65
2019-11-11,female,334
2019-11-11,male,303
2019-11-12,female,168
2019-11-12,male,190
2019-11-13,female,42
2019-11-13,male,40
2019-11-14,female,39
2019-11-14,male,36
2019-11-15,female,237
2019-11-15,male,280
2019-11-16,female,6
2019-11-16,male,13
2019-11-17,female,13
2019-11-17,male,23
2019-11-18,female,765
2019-11-18,male,857
2019-11-19,female,80
2019-11-19,male,80
2019-11-20,female,1
2019-11-21,female,87
2019-11-21,male,88
2019-11-22,female,8
2019-11-22,male,23
2019-11-23,female,8
2019-11-23,male,6
2019-11-24,female,80
2019-11-24,male,82
2019-11-25,female,1
2019-11-25,male,1
2019-11-26,female,448
2019-11-26,male,445
2019-11-27,female,32
2019-11-27,male,38
2019-11-28,female,126
2019-11-28,male,138
2019-11-29,female,70
2019-11-29,male,84
2019-11-30,female,46
2019-11-30,male,53
2019-12-01,female,160
2019-12-01,male,158
2019-12-02,female,35
2019-12-02,male,38
2019-12-03,female,39
2019-12-03,male,64
2019-12-04,female,114
2019-12-04,male,148
2019-12-05,female,53
2019-12-05,male,66
2019-12-06,female,190
2019-12-06,male,189
2019-12-07,female,28
2019-12-07,male,25
2019-12-08,female,78
2019-12-08,male,104
2019-12-09,female,143
2019-12-09,male,146
2019-12-10,female,117
2019-12-10,male,99
2019-12-11,female,84
2019-12-11,male,115
2019-12-12,female,22
2019-12-12,male,28
2019-12-13,female,68
2019-12-13,male,67
2019-12-14,female,67
2019-12-14,male,67
2019-12-15,female,7
2019-12-15,male,4
2019-12-16,female,148
2019-12-16,male,162
2019-12-17,female,141
2019-12-17,male,155
2019-12-18,female,133
2019-12-18,male,160
2019-12-19,female,75
2019-12-19,male,87
2019-12-20,female,7
2019-12-20,male,23
2019-12-21,female,32
2019-12-21,male,36
2019-12-22,female,276
2019-12-22,male,312
2019-12-23,female,83
2019-12-23,male,83
2019-12-24,female,140
2019-12-24,male,142
2019-12-25,female,86
2019-12-25,male,88
2019-12-26,female,3
2019-12-26,male,3
2019-12-27,female,18
2019-12-27,male,20
2019-12-28,female,198
2019-12-28,male,213
2019-12-29,female,32
2019-12-29,male,32
2019-12-30,female,304
2019-12-30,male,285
2019-12-31,female,14
2019-12-31,male,18
2020-01-01,female,92
2020-01-01,male,92
2020-01-02,female,149
2020-01-02,male,140
2020-01-03,female,52
2020-01-03,male,59
2020-01-04,female,155
2020-01-04,male,169
2020-01-05,female,66
2020-01-05,male,58
2020-01-06,female,3
2020-01-06,male,8
2020-01-07,female,42
2020-01-07,male,35
2020-01-08,female,246
2020-01-08,male,286
2020-01-09,female,9
2020-01-09,male,8
2020-01-10,female,150
2020-01-10,male,145
2020-01-11,female,37
2020-01-11,male,32
2020-01-12,female,61
2020-01-12,male,51
2020-01-13,female,30
2020-01-13,male,20
2020-01-14,female,45
2020-01-14,male,52
2020-01-15,female,2
2020-01-15,male,4
2020-01-16,female,112
2020-01-16,male,133
2020-01-17,female,16
2020-01-17,male,13
2020-01-18,female,125
2020-01-18,male,134
2020-01-19,female,396
2020-01-19,male,382
2020-01-20,female,186
2020-01-20,male,210
2020-01-21,female,7
2020-01-21,male,13
2020-01-22,female,11
2020-01-22,male,20
2020-01-23,female,197
2020-01-23,male,202
2020-01-24,female,1
2020-01-24,male,1
2020-01-25,male,2
2020-01-26,female,88
2020-01-26,male,78
2020-01-27,female,128
2020-01-27,male,127
2020-01-28,female,15
2020-01-28,male,12
2020-01-29,female,6
2020-01-29,male,6
2020-01-30,female,331
2020-01-30,male,334
2020-01-31,female,60
2020-01-31,male,62
2020-02-01,female,8
2020-02-01,male,7
2020-02-02,female,9
2020-02-02,male,11
2020-02-03,female,152
2020-02-03,male,136
2020-02-04,female,123
2020-02-04,male,127
2020-02-05,female,289
2020-02-05,male,304
2020-02-06,female,3
2020-02-06,male,1
2020-02-07,female,147
2020-02-07,male,151
2020-02-08,female,128
2020-02-08,male,115
2020-02-09,female,99
2020-02-09,male,141
2020-02-10,female,23
2020-02-10,male,38
2020-02-11,female,49
2020-02-11,male,41
2020-02-12,female,37
2020-02-12,male,35
2020-02-13,female,118
2020-02-13,male,110
2020-02-14,female,75
2020-02-14,male,74
2020-02-15,female,278
2020-02-15,male,324
2020-02-16,female,181
2020-02-16,male,186
2020-02-17,female,126
2020-02-17,male,136
2020-02-18,female,1
2020-02-18,male,3
2020-02-19,female,155
2020-02-19,male,198
2020-02-20,female,81
2020-02-20,male,121
2020-02-21,female,29
2020-02-21,male,23
2020-02-22,female,175
2020-02-22,male,185
2020-02-23,female,30
2020-02-23,male,28
2020-02-24,female,45
2020-02-24,male,54
2020-02-25,female,72
2020-02-25,male,87
2020-02-26,female,33
2020-02-26,male,43
2020-02-27,female,47
2020-02-27,male,61
2020-02-28,female,151
2020-02-28,male,144
2020-02-29,female,121
2020-02-29,male,126
2020-03-01,female,344
2020-03-01,male,321
2020-03-02,female,22
2020-03-02,male,28
2020-03-03,female,457
2020-03-03,male,466
2020-03-04,female,20
2020-03-04,male,25
2020-03-05,female,324
2020-03-05,male,340
2020-03-06,female,84
2020-03-06,male,74
2020-03-07,female,60
2020-03-07,male,73
2020-03-08,female,133
2020-03-08,male,139
2020-03-09,female,29
2020-03-09,male,38
2020-03-10,female,79
2020-03-10,male,100
2020-03-11,female,24
2020-03-11,male,47
2020-03-12,female,40
2020-03-12,male,47
2020-03-13,female,20
2020-03-13,male,33
2020-03-14,female,38
2020-03-14,male,31
2020-03-15,female,70
2020-03-15,male,77
2020-03-16,female,24
2020-03-16,male,15
2020-03-17,female,65
2020-03-17,male,52
2020-03-18,female,4
2020-03-18,male,1
2020-03-19,female,59
2020-03-19,male,54
2020-03-20,female,141
2020-03-20,male,164
2020-03-21,female,76
2020-03-21,male,86
2020-03-22,female,60
2020-03-22,male,64
2020-03-23,female,39
2020-03-23,male,37
2020-03-24,female,102
2020-03-24,male,97
2020-03-25,female,61
2020-03-25,male,62
2020-03-26,female,13
2020-03-26,male,21
2020-03-27,female,46
2020-03-27,male,52
2020-03-28,female,33
2020-03-28,male,28
2020-03-29,female,32
2020-03-29,male,28
2020-03-30,female,96
2020-03-30,male,103
2020-03-31,female,268
2020-03-31,male,273
2020-04-01,female,157
2020-04-01,male,161
2020-04-02,female,54
2020-04-02,male,46
2020-04-03,female,41
2020-04-03,male,56
2020-04-04,female,51
2020-04-04,male,56
2020-04-05,female,4
2020-04-05,male,5
2020-04-06,female,25
2020-04-06,male,23
2020-04-07,female,50
2020-04-07,male,55
2020-04-08,female,112
2020-04-08,male,98
2020-04-09,female,2
2020-04-09,male,5
2020-04-10,female,45
2020-04-10,male,45
2020-04-11,female,246
2020-04-11,male,250
2020-04-12,female,7
2020-04-12,male,4
2020-04-13,female,19
2020-04-13,male,25
2020-04-14,female,251
2020-04-14,male,258
2020-04-15,female,124
2020-04-15,male,122
2020-04-16,female,103
2020-04-16,male,88
2020-04-17,female,227
2020-04-17,male,262
2020-04-18,female,70
2020-04-18,male,58
2020-04-19,female,131
2020-04-19,male,123
2020-04-20,female,139
2020-04-20,male,141
2020-04-21,female,34
2020-04-21,male,30
2020-04-22,female,202
2020-04-22,male,219
2020-04-23,female,8
2020-04-23,male,5
2020-04-24,female,35
2020-04-24,male,42
2020-04-25,female,44
2020-04-25,male,50
2020-04-26,female,230
2020-04-26,male,230
2020-04-27,female,1
2020-04-27,male,2
2020-04-28,female,62
2020-04-28,male,71
2020-04-29,female,149
2020-04-29,male,153
2020-04-30,female,1
2020-05-01,female,174
2020-05-01,male,175
2020-05-02,female,18
2020-05-02,male,19
2020-05-03,female,32
2020-05-03,male,43
2020-05-04,female,10
2020-05-04,male,10
2020-05-05,female,114
2020-05-05,male,129
2020-05-06,female,48
2020-05-06,male,48
2020-05-07,female,140
2020-05-07,male,133
2020-05-08,female,24
2020-05-08,male,24
2020-05-09,female,274
2020-05-09,male,276
2020-05-10,female,38
2020-05-10,male,41
2020-05-11,female,95
2020-05-11,male,106
2020-05-12,female,107
2020-05-12,male,142
2020-05-13,female,74
2020-05-13,male,58
2020-05-14,female,504
2020-05-14,male,539
2020-05-15,female,40
2020-05-15,male,41
2020-05-16,female,96
2020-05-16,male,121
2020-05-17,female,34
2020-05-17,male,26
2020-05-18,female,160
2020-05-18,male,168
2020-05-19,female,77
2020-05-19,male,74
2020-05-20,female,31
2020-05-20,male,22
2020-05-21,female,17
2020-05-21,male,15
2020-05-22,female,99
2020-05-22,male,94
2020-05-23,female,154
2020-05-23,male,131
2020-05-24,female,34
2020-05-24,male,33
2020-05-25,female,7
2020-05-25,male,9
2020-05-26,female,7
2020-05-26,male,13
2020-05-27,female,3
2020-05-27,male,4
2020-05-28,female,89
2020-05-28,male,98
2020-05-29,female,34
2020-05-29,male,36
2020-05-30,female,18
2020-05-30,male,25
2020-05-31,female,44
2020-05-31,male,39
2020-06-01,female,54
2020-06-01,male,46
2020-06-02,female,320
2020-06-02,male,377
2020-06-03,female,56
2020-06-03,male,64
2020-06-04,female,50
2020-06-04,male,55
2020-06-05,female,69
2020-06-05,male,45
2020-06-06,female,40
2020-06-06,male,36
2020-06-07,female,15
2020-06-07,male,14
2020-06-08,female,26
2020-06-08,male,27
2020-06-09,female,14
2020-06-09,male,21
2020-06-10,female,225
2020-06-10,male,220
2020-06-11,female,49
2020-06-11,male,55
2020-06-12,female,78
2020-06-12,male,98
2020-06-13,female,57
2020-06-13,male,71
2020-06-14,female,175
2020-06-14,male,180
2020-06-15,female,112
2020-06-15,male,99
2020-06-16,female,246
2020-06-16,male,304
2020-06-17,female,68
2020-06-17,male,67
2020-06-18,female,22
2020-06-18,male,22
2020-06-19,female,165
2020-06-19,male,180
2020-06-20,female,47
2020-06-20,male,30
2020-06-21,female,46
2020-06-21,male,55
2020-06-22,female,24
2020-06-22,male,20
2020-06-23,female,36
2020-06-23,male,44
2020-06-24,female,16
2020-06-24,male,12
2020-06-25,female,79
2020-06-25,male,99
2020-06-26,female,29
2020-06-26,male,17
2020-06-27,female,104
2020-06-27,male,101
2020-06-28,female,34
2020-06-28,male,55
2020-06-29,female,66
2020-06-29,male,69
2020-06-30,female,1
2020-06-30,male,2
2020-07-01,female,15
2020-07-01,male,24
2020-07-02,female,156
2020-07-02,male,159
2020-07-03,female,290
2020-07-03,male,328
2020-07-04,female,8
2020-07-04,male,16
2020-07-05,female,161
2020-07-05,male,168
2020-07-06,female,139
2020-07-06,male,148
2020-07-07,female,119
2020-07-07,male,104
2020-07-08,female,399
2020-07-08,male,391
2020-07-09,female,5
2020-07-09,male,7
2020-07-10,female,187
2020-07-10,male,231
2020-07-11,female,134
2020-07-11,male,146
2020-07-12,female,178
2020-07-12,male,169
2020-07-13,female,179
2020-07-13,male,201
2020-07-14,female,177
2020-07-14,male,175
2020-07-15,female,123
2020-07-15,male,130
2020-07-16,female,84
2020-07-16,male,90
2020-07-17,female,14
2020-07-17,male,15
2020-07-18,female,58
2020-07-18,male,59
2020-07-19,female,15
2020-07-19,male,16
2020-07-20,female,52
2020-07-20,male,45
2020-07-21,female,313
2020-07-21,male,328
2020-07-22,female,87
2020-07-22,male,81
2020-07-23,female,47
2020-07-23,male,49
2020-07-24,female,87
2020-07-24,male,98
2020-07-25,female,595
2020-07-25,male,649
2020-07-26,female,205
2020-07-26,male,216
2020-07-27,female,65
2020-07-27,male,58
2020-07-28,female,8
2020-07-28,male,7
2020-07-29,female,163
2020-07-29,male,202
2020-07-30,female,34
2020-07-30,male,34
2020-07-31,female,64
2020-07-31,male,76
2020-08-01,female,12
2020-08-01,male,11
2020-08-02,female,195
2020-08-02,male,259
2020-08-03,female,33
2020-08-03,male,46
2020-08-04,female,38
2020-08-04,male,39
2020-08-05,female,219
2020-08-05,male,217
2020-08-06,female,39
2020-08-06,male,50
2020-08-07,female,79
2020-08-07,male,80
2020-08-08,female,103
2020-08-08,male,113
2020-08-09,female,30
2020-08-09,male,55
2020-08-10,female,76
2020-08-10,male,94
2020-08-11,female,109
2020-08-11,male,102
2020-08-12,female,334
2020-08-12,male,322
2020-08-13,female,253
2020-08-13,male,261
2020-08-14,female,20
2020-08-14,male,23
2020-08-15,female,44
2020-08-15,male,43
2020-08-16,female,1
2020-08-16,male,2
2020-08-17,female,257
2020-08-17,male,220
2020-08-18,female,24
2020-08-18,male,29
2020-08-19,female,67
2020-08-19,male,77
2020-08-20,female,17
2020-08-20,male,26
2020-08-21,female,69
2020-08-21,male,90
2020-08-22,female,56
2020-08-22,male,68
2020-08-23,female,55
2020-08-23,male,56
2020-08-24,female,151
2020-08-24,male,142
2020-08-25,female,66
2020-08-25,male,59
2020-08-26,female,28
2020-08-26,male,27
2020-08-27,female,31
2020-08-27,male,37
2020-08-28,female,209
2020-08-28,male,197
2020-08-29,female,58
2020-08-29,male,57
2020-08-30,female,40
2020-08-30,male,47
2020-08-31,female,34
2020-08-31,male,41
2020-09-01,female,197
2020-09-01,male,194
2020-09-02,female,70
2020-09-02,male,61
2020-09-03,female,50
2020-09-03,male,51
2020-09-04,female,8
2020-09-04,male,11
2020-09-05,female,153
2020-09-05,male,141
2020-09-06,female,13
2020-09-06,male,13
2020-09-07,female,345
2020-09-07,male,371
2020-09-08,female,147
2020-09-08,male,159
2020-09-09,female,2
2020-09-09,male,6
2020-09-10,female,150
2020-09-10,male,139
2020-09-11,female,183
2020-09-11,male,170
2020-09-12,female,41
2020-09-12,male,49
2020-09-13,female,210
2020-09-13,male,210
2020-09-14,female,163
2020-09-14,male,177
2020-09-15,female,184
2020-09-15,male,200
2020-09-16,female,59
2020-09-16,male,84
2020-09-17,female,126
2020-09-17,male,133
2020-09-18,female,30
2020-09-18,male,33
2020-09-19,female,184
2020-09-19,male,219
2020-09-20,female,102
2020-09-20,male,86
2020-09-21,female,85
2020-09-21,male,78
2020-09-22,female,73
2020-09-22,male,87
2020-09-23,female,294
2020-09-23,male,290
2020-09-24,female,195
2020-09-24,male,197
2020-09-25,female,130
2020-09-25,male,167
2020-09-26,female,158
2020-09-26,male,136
2020-09-27,female,24
2020-09-27,male,34
2020-09-28,female,91
2020-09-28,male,107
2020-09-29,female,218
2020-09-29,male,240
2020-09-30,female,40
2020-09-30,male,46
2020-10-01,female,5
2020-10-01,male,12
2020-10-02,female,227
2020-10-02,male,259
2020-10-03,female,19
2020-10-03,male,26
2020-10-04,female,425
2020-10-04,male,431
2020-10-05,female,335
2020-10-05,male,384
2020-10-06,female,65
2020-10-06,male,60
2020-10-07,female,31
2020-10-07,male,34
2020-10-08,female,415
2020-10-08,male,345
2020-10-09,female,119
2020-10-09,male,131
2020-10-10,female,43
2020-10-10,male,36
2020-10-11,female,23
2020-10-11,male,38
2020-10-12,female,202
2020-10-12,male,200
2020-10-13,female,127
2020-10-13,male,141
2020-10-14,female,2
2020-10-14,male,7
2020-10-15,female,86
2020-10-15,male,90
2020-10-16,female,85
2020-10-16,male,57
2020-10-17,female,78
2020-10-17,male,111
2020-10-18,female,72
2020-10-18,male,89
2020-10-19,female,88
2020-10-19,male,112
2020-10-20,female,65
2020-10-20,male,78
2020-10-21,female,86
2020-10-21,male,96
2020-10-22,female,162
2020-10-22,male,155
2020-10-23,female,79
2020-10-23,male,108
2020-10-24,female,77
2020-10-24,male,87
2020-10-25,female,187
2020-10-25,male,196
2020-10-26,female,13
2020-10-26,male,13
2020-10-27,female,174
2020-10-27,male,190
2020-10-28,female,121
2020-10-28,male,127
2020-10-29,female,108
2020-10-29,male,116
2020-10-30,female,105
2020-10-30,male,110
2020-10-31,female,51
2020-10-31,male,40
2020-11-01,female,192
2020-11-01,male,209
2020-11-02,female,224
2020-11-02,male,221
2020-11-03,female,37
2020-11-03,male,24
2020-11-04,female,87
2020-11-04,male,75
2020-11-05,female,21
2020-11-05,male,26
2020-11-06,female,163
2020-11-06,male,164
2020-11-07,female,102
2020-11-07,male,98
2020-11-08,female,25
2020-11-08,male,27
2020-11-09,female,207
2020-11-09,male,218
2020-11-10,female,170
2020-11-10,male,143
2020-11-11,female,14
2020-11-11,male,21
2020-11-12,female,57
2020-11-12,male,60
2020-11-13,female,27
2020-11-13,male,22
2020-11-14,female,193
2020-11-14,male,219
2020-11-15,female,5
2020-11-15,male,8
2020-11-16,female,57
2020-11-16,male,55
2020-11-17,female,104
2020-11-17,male,141
2020-11-18,female,38
2020-11-18,male,39
2020-11-19,female,301
2020-11-19,male,295
2020-11-20,female,84
2020-11-20,male,83
2020-11-21,female,52
2020-11-21,male,49
2020-11-22,female,45
2020-11-22,male,44
2020-11-23,female,250
2020-11-23,male,307
2020-11-24,female,104
2020-11-24,male,117
2020-11-25,female,154
2020-11-25,male,169
2020-11-26,female,39
2020-11-26,male,32
2020-11-27,female,105
2020-11-27,male,116
2020-11-28,female,579
2020-11-28,male,623
2020-11-29,female,5
2020-11-29,male,2
2020-11-30,female,28
2020-11-30,male,28
2020-12-01,female,14
2020-12-01,male,6
2020-12-02,female,11
2020-12-02,male,7
2020-12-03,female,131
2020-12-03,male,84
2020-12-04,female,81
2020-12-04,male,81
2020-12-05,female,157
2020-12-05,male,186
2020-12-06,female,11
2020-12-06,male,22
2020-12-07,female,194
2020-12-07,male,199
2020-12-08,female,2
2020-12-08,male,1
2020-12-09,female,53
2020-12-09,male,68
2020-12-10,female,6
2020-12-10,male,10
2020-12-11,female,111
2020-12-11,male,134
2020-12-12,female,113
2020-12-12,male,118
2020-12-13,female,29
2020-12-13,male,29
2020-12-14,female,109
2020-12-14,male,91
2020-12-15,female,232
2020-12-15,male,227
2020-12-16,female,157
2020-12-16,male,185
2020-12-17,female,4
2020-12-17,male,4
2020-12-18,female,182
2020-12-18,male,191
2020-12-19,female,108
2020-12-19,male,109
2020-12-20,female,3
2020-12-20,male,1
2020-12-21,female,52
2020-12-21,male,54
2020-12-22,female,307
2020-12-22,male,284
2020-12-23,female,56
2020-12-23,male,52
2020-12-24,female,341
2020-12-24,male,354
2020-12-25,female,41
2020-12-25,male,33
2020-12-26,female,27
2020-12-26,male,22
2020-12-27,female,6
2020-12-27,male,2
2020-12-28,female,110
2020-12-28,male,90
2020-12-29,female,50
2020-12-29,male,51
2020-12-30,female,56
2020-12-30,male,70
2020-12-31,female,76
2020-12-31,male,79
2021-01-01,female,46
2021-01-01,male,31
2021-01-02,female,369
2021-01-02,male,370
2021-01-03,female,77
2021-01-03,male,78
2021-01-04,female,74
2021-01-04,male,96
2021-01-05,female,77
